Startup name,Region,Industry,Funding Rounds,Funding Amount (M USD),Valuation (M USD),Revenue (M USD),Employees,Market Share (%),Profitable,Exit Status,years
Startup_7940,USA,Edtech,3,18.35,10.24,3.36,452,22.36,0,Operating,7
Startup_7941,Europe,SaaS,2,24.7,37.07,5.23,109,8.0,0,IPO,11
Startup_7942,USA,AI,2,26.33,0.08,0.85,287,15.34,0,Operating,14
Startup_7943,USA,Fintech,3,15.85,73.07,0.36,306,2.43,0,Operating,4
Startup_7944,USA,Edtech,3,33.63,2.1,33.6,294,6.75,0,IPO,5
Startup_7945,Asia,AI,3,17.57,82.4,13.54,195,13.29,1,Acquired,13
Startup_7946,Asia,Biotech,2,2.12,15.37,10.59,252,28.86,1,Acquired,14
Startup_7947,Africa,Biotech,2,90.57,14.39,11.28,98,26.35,0,Operating,4
Startup_7948,Europe,Edtech,2,7.24,4.7,10.15,223,12.98,0,Closed,14
Startup_7949,USA,SaaS,1,66.59,57.88,4.77,431,9.83,0,Operating,6
Startup_7950,USA,Biotech,2,6.92,22.78,6.89,477,8.93,0,Operating,14
Startup_7951,USA,AI,3,38.37,4.71,25.94,225,15.36,1,Operating,4
Startup_7952,USA,Healthtech,3,23.4,19.36,4.63,123,8.64,0,Operating,13
Startup_7953,Asia,AI,2,8.83,127.62,2.12,156,6.76,0,Operating,4
Startup_7954,Africa,Biotech,3,55.61,1.78,0.56,21,15.82,1,Operating,9
Startup_7955,South America,Biotech,5,17.5,55.29,3.02,256,14.39,1,Operating,3
Startup_7956,Europe,E-commerce,3,35.41,34.76,1.41,304,6.7,0,Operating,10
Startup_7957,USA,Fintech,4,31.89,45.52,10.53,198,9.53,0,IPO,11
Startup_7958,Africa,SaaS,7,0.95,24.85,2.7,321,12.49,1,Operating,8
Startup_7959,South America,AI,0,6.26,32.84,4.04,428,13.33,0,Operating,13
Startup_7960,Africa,Biotech,6,12.78,71.21,1.01,212,10.15,1,IPO,8
Startup_7961,Asia,SaaS,3,54.07,33.0,5.72,263,7.69,0,Operating,0
Startup_7962,South America,Edtech,2,1.29,23.6,30.97,283,10.13,0,Operating,8
Startup_7963,Africa,Edtech,2,4.11,16.13,5.78,139,8.51,0,Operating,14
Startup_7964,Asia,AI,3,19.59,29.94,13.91,348,19.48,0,Operating,6
Startup_7965,Africa,E-commerce,1,21.15,42.87,8.44,444,13.3,1,Acquired,1
Startup_7966,Africa,Biotech,3,3.58,23.46,3.82,460,28.85,0,Closed,9
Startup_7967,South America,AI,2,59.25,115.63,28.37,194,30.86,1,Operating,1
Startup_7968,Asia,Healthtech,3,3.89,275.39,7.3,473,18.69,0,Closed,6
Startup_7969,USA,E-commerce,4,4.03,11.42,14.79,469,8.08,0,IPO,14
Startup_7970,Europe,Biotech,3,20.19,51.68,1.31,253,14.43,0,Acquired,13
Startup_7971,South America,Biotech,0,10.95,11.54,2.57,415,41.22,0,Acquired,3
Startup_7972,Asia,SaaS,4,0.53,38.94,6.03,386,16.28,0,Acquired,5
Startup_7973,Africa,AI,1,50.64,24.99,14.67,303,20.64,1,Operating,10
Startup_7974,Asia,Biotech,3,1.56,14.08,16.92,336,25.21,0,Acquired,7
Startup_7975,Europe,SaaS,8,3.4,20.93,38.09,221,3.0,1,Operating,8
Startup_7976,Europe,Biotech,4,45.48,6.58,30.11,314,5.07,1,Operating,13
Startup_7977,USA,Fintech,5,6.44,4.14,5.5,253,6.99,1,Operating,5
Startup_7978,USA,E-commerce,6,34.04,29.9,7.59,299,6.95,0,Acquired,12
Startup_7979,Europe,AI,2,3.74,84.44,0.26,248,32.35,0,Operating,4
Startup_7980,South America,Fintech,3,0.99,57.43,6.72,355,10.74,0,Operating,2
Startup_7981,South America,AI,5,5.35,45.23,0.38,174,23.66,0,Operating,13
Startup_7982,Africa,Healthtech,3,27.1,27.28,0.13,34,35.51,1,IPO,1
Startup_7983,USA,Edtech,3,21.73,31.61,8.12,174,7.79,0,Acquired,8
Startup_7984,Africa,SaaS,4,7.44,1.09,22.79,488,7.01,1,Operating,12
Startup_7985,USA,AI,3,20.07,140.79,33.51,53,4.53,1,Closed,10
Startup_7986,Europe,E-commerce,5,21.87,18.62,13.24,109,13.12,0,Acquired,0
Startup_7987,South America,AI,4,16.63,122.94,13.76,346,31.16,0,Operating,14
Startup_7988,South America,AI,5,54.83,62.98,5.83,147,24.19,0,Operating,13
Startup_7989,Europe,AI,4,31.56,41.24,8.36,347,5.69,1,Operating,9
Startup_7990,Africa,Biotech,5,33.85,29.46,8.77,358,6.49,0,Operating,5
Startup_7991,Africa,AI,2,11.1,19.5,0.72,47,11.54,0,Operating,2
Startup_7992,Asia,Biotech,3,23.03,50.85,0.47,423,18.85,1,Operating,6
Startup_7993,USA,E-commerce,2,4.05,175.71,1.57,88,11.59,0,Operating,8
Startup_7994,Africa,E-commerce,2,7.02,81.57,15.84,46,10.29,0,IPO,5
Startup_7995,Europe,AI,1,13.96,24.81,8.24,353,23.03,0,Operating,13
Startup_7996,Africa,Biotech,2,33.88,32.91,8.95,96,20.55,0,IPO,8
Startup_7997,South America,Edtech,5,8.22,31.6,4.3,461,29.32,1,IPO,0
Startup_7998,USA,AI,2,11.59,15.02,20.29,420,23.64,1,Operating,8
Startup_7999,Asia,SaaS,3,63.09,93.96,33.1,76,15.38,1,Closed,6
Startup_8000,USA,SaaS,3,6.68,59.02,2.4,52,10.09,1,Operating,8
Startup_8001,South America,E-commerce,2,19.25,45.51,3.78,465,12.59,0,IPO,13
Startup_8002,South America,SaaS,4,2.12,28.4,3.98,358,36.4,1,Closed,12
Startup_8003,South America,SaaS,0,10.61,13.66,32.92,243,23.25,1,Operating,8
Startup_8004,South America,Healthtech,1,8.01,51.06,7.29,157,18.09,1,Operating,10
Startup_8005,Europe,AI,3,0.26,13.51,8.38,207,6.42,0,IPO,9
Startup_8006,Asia,AI,4,17.6,0.44,4.59,260,9.54,1,IPO,3
Startup_8007,South America,AI,4,8.05,3.45,22.97,28,4.86,0,IPO,12
Startup_8008,South America,AI,3,5.8,59.21,2.12,456,25.72,0,IPO,14
Startup_8009,Africa,Fintech,2,44.62,23.7,6.11,295,8.27,1,Operating,13
Startup_8010,Asia,AI,2,5.22,11.56,2.56,424,22.55,1,IPO,4
Startup_8011,USA,Biotech,3,10.4,13.58,8.8,198,17.74,0,Acquired,11
Startup_8012,Asia,E-commerce,3,59.69,34.11,7.94,226,12.88,1,Operating,12
Startup_8013,Asia,Biotech,8,1.67,117.93,1.41,172,23.43,0,Operating,2
Startup_8014,Asia,E-commerce,3,55.75,15.65,17.76,202,40.14,0,Operating,2
Startup_8015,South America,Fintech,3,9.89,53.28,1.31,238,15.17,1,Operating,13
Startup_8016,South America,AI,5,31.3,87.32,1.94,117,10.89,0,Operating,12
Startup_8017,Europe,Edtech,1,8.8,33.54,3.16,267,17.41,0,IPO,6
Startup_8018,USA,Biotech,5,10.74,1.37,16.79,56,12.75,1,Closed,14
Startup_8019,Africa,AI,0,11.52,79.52,2.28,337,23.89,1,Operating,8
Startup_8020,Asia,E-commerce,4,58.68,105.75,2.48,303,38.14,0,Acquired,14
Startup_8021,USA,Biotech,1,15.98,1.58,10.56,216,2.59,0,Operating,0
Startup_8022,USA,Healthtech,3,4.89,6.18,17.7,393,7.38,0,Acquired,9
Startup_8023,Europe,SaaS,1,18.91,4.55,12.01,255,7.74,1,IPO,11
Startup_8024,Africa,Healthtech,2,44.05,12.5,7.71,412,8.93,0,Acquired,14
Startup_8025,Asia,Edtech,0,4.83,34.26,10.5,46,14.63,0,Acquired,11
Startup_8026,Africa,AI,3,8.24,1.7,7.92,38,7.02,1,Acquired,13
Startup_8027,Europe,Fintech,0,16.95,9.26,4.41,475,23.24,1,Operating,7
Startup_8028,South America,AI,3,87.26,26.15,11.73,333,24.77,0,Acquired,14
Startup_8029,USA,Edtech,1,12.52,50.13,11.63,286,9.11,1,Operating,3
Startup_8030,Asia,Edtech,2,17.56,120.17,10.01,222,11.97,0,Operating,8
Startup_8031,South America,SaaS,2,2.91,88.56,10.08,342,9.8,0,Operating,9
Startup_8032,Europe,Edtech,0,28.39,2.77,2.7,424,4.41,0,IPO,5
Startup_8033,Africa,Healthtech,6,4.97,170.45,26.2,277,21.17,0,Operating,9
Startup_8034,USA,SaaS,3,7.95,15.53,48.6,259,28.53,0,IPO,6
Startup_8035,Asia,AI,1,24.73,22.59,8.11,201,1.8,0,Operating,10
Startup_8036,South America,Biotech,6,24.94,3.87,2.53,10,30.0,1,Operating,0
Startup_8037,South America,AI,3,7.68,137.48,3.82,38,32.31,1,Acquired,4
Startup_8038,USA,Fintech,3,37.98,39.47,13.46,313,22.28,0,IPO,1
Startup_8039,Africa,Edtech,4,31.67,36.32,3.18,99,26.15,0,Operating,12
Startup_8040,Europe,Edtech,5,19.13,0.77,9.38,169,12.82,0,Operating,10
Startup_8041,Africa,E-commerce,0,3.94,0.17,1.09,152,16.84,0,Acquired,7
Startup_8042,Africa,SaaS,4,47.05,57.32,34.34,446,7.43,0,Closed,4
Startup_8043,Africa,E-commerce,1,14.99,32.92,18.39,208,13.18,1,Operating,9
Startup_8044,USA,SaaS,2,9.45,35.42,17.24,191,17.89,0,Operating,0
Startup_8045,USA,Healthtech,1,52.42,52.52,14.98,143,5.14,1,Operating,7
Startup_8046,Europe,SaaS,3,71.26,7.89,0.0,98,9.6,0,Operating,8
Startup_8047,Africa,AI,2,25.26,320.23,0.71,118,11.99,1,Acquired,9
Startup_8048,USA,Fintech,1,31.34,4.21,8.89,44,5.44,1,Acquired,11
Startup_8049,Europe,Biotech,2,5.67,15.59,14.64,210,16.01,0,Operating,10
Startup_8050,Europe,SaaS,3,5.99,59.18,14.08,316,5.23,1,IPO,11
Startup_8051,Africa,SaaS,2,16.84,36.28,7.53,114,45.23,1,IPO,6
Startup_8052,Asia,SaaS,6,81.73,5.08,7.36,281,19.91,0,Acquired,13
Startup_8053,Africa,Fintech,4,27.19,74.55,0.92,219,11.8,0,Operating,1
Startup_8054,Asia,Edtech,5,27.41,176.05,26.4,104,16.52,1,Operating,13
Startup_8055,Europe,Fintech,7,5.96,32.03,3.75,201,12.75,0,IPO,13
Startup_8056,USA,Edtech,4,10.89,14.59,2.36,498,31.99,0,Acquired,4
Startup_8057,South America,Biotech,1,8.39,5.65,9.08,306,34.19,1,Operating,11
Startup_8058,Europe,AI,3,7.2,11.49,0.24,327,63.74,0,Operating,4
Startup_8059,USA,Fintech,3,26.27,18.64,32.47,420,19.84,0,IPO,4
Startup_8060,Europe,Edtech,3,2.1,10.41,4.55,352,19.24,1,Operating,2
Startup_8061,Africa,AI,4,3.62,57.68,3.5,8,8.65,1,Operating,1
Startup_8062,Asia,AI,1,10.63,1.16,1.64,376,33.37,0,Operating,1
Startup_8063,Europe,Edtech,2,7.21,26.31,7.1,491,6.8,1,IPO,6
Startup_8064,USA,Edtech,4,46.74,23.43,4.94,414,14.88,0,Operating,13
Startup_8065,Africa,Healthtech,4,4.47,105.19,3.66,126,15.22,0,IPO,1
Startup_8066,South America,AI,0,5.72,15.93,1.42,291,5.74,0,Closed,4
Startup_8067,Africa,Edtech,5,3.92,43.66,3.94,334,43.62,1,Operating,3
Startup_8068,Asia,AI,2,39.09,0.23,17.16,208,19.23,0,Closed,13
Startup_8069,Africa,Fintech,1,4.51,124.42,15.82,193,24.19,1,Operating,9
Startup_8070,South America,Biotech,5,8.68,50.62,8.5,149,17.19,0,Closed,6
Startup_8071,USA,E-commerce,2,22.13,78.9,13.97,57,3.59,0,Operating,1
Startup_8072,Europe,E-commerce,4,1.62,42.12,9.48,434,35.6,0,Acquired,1
Startup_8073,Asia,SaaS,2,33.93,84.51,1.23,12,8.98,1,IPO,11
Startup_8074,South America,Edtech,3,24.5,4.41,26.0,463,28.65,0,Operating,10
Startup_8075,Asia,Edtech,2,6.05,61.98,6.94,332,16.26,0,Operating,10
Startup_8076,Africa,AI,3,9.94,8.06,13.49,162,15.92,1,Operating,7
Startup_8077,Asia,SaaS,1,19.36,42.96,20.81,87,15.05,0,IPO,1
Startup_8078,South America,Edtech,2,58.55,212.46,21.14,406,15.68,1,Operating,9
Startup_8079,Europe,AI,3,19.85,9.95,27.05,317,16.03,0,Operating,13
Startup_8080,Europe,Edtech,5,5.83,14.8,10.42,12,13.69,0,Operating,6
Startup_8081,Asia,AI,5,13.17,11.87,10.03,468,3.3,1,Operating,12
Startup_8082,USA,Edtech,1,11.94,26.57,2.74,30,38.2,1,Operating,12
Startup_8083,Asia,Healthtech,2,15.21,33.52,3.77,153,10.92,1,Operating,0
Startup_8084,Africa,Biotech,6,14.64,8.72,9.25,52,33.51,0,Operating,13
Startup_8085,Europe,AI,2,9.05,1.41,2.89,366,6.58,0,Closed,4
Startup_8086,Europe,Biotech,2,41.09,20.9,4.45,55,12.73,0,IPO,11
Startup_8087,Europe,Healthtech,2,8.01,24.07,1.82,450,32.38,0,Acquired,2
Startup_8088,USA,Healthtech,4,15.1,24.13,13.89,331,23.28,0,Closed,13
Startup_8089,USA,Healthtech,3,6.05,54.68,9.97,47,5.69,0,IPO,13
Startup_8090,South America,Healthtech,2,11.41,29.78,12.87,134,10.32,0,Operating,5
Startup_8091,Asia,Fintech,2,22.88,5.71,5.88,409,17.09,0,Operating,6
Startup_8092,Asia,Biotech,3,28.36,134.67,13.31,66,7.41,1,Operating,12
Startup_8093,Africa,SaaS,3,32.82,60.31,6.27,8,6.39,0,Operating,10
Startup_8094,Europe,Biotech,3,26.7,11.97,7.61,313,13.26,0,Acquired,6
Startup_8095,USA,E-commerce,2,12.58,136.75,1.36,414,2.14,0,IPO,11
Startup_8096,Africa,Fintech,3,0.76,238.85,0.37,217,19.67,0,Closed,9
Startup_8097,Africa,Edtech,1,14.87,11.0,13.67,271,6.84,0,IPO,5
Startup_8098,USA,Edtech,6,1.13,23.94,22.13,53,2.89,0,Operating,10
Startup_8099,Asia,SaaS,2,67.89,3.57,4.47,255,12.07,1,Operating,8
Startup_8100,Europe,E-commerce,4,9.49,32.93,18.76,80,11.14,1,Operating,2
Startup_8101,Asia,E-commerce,2,14.01,77.49,3.22,46,6.98,0,Closed,10
Startup_8102,Africa,E-commerce,4,2.77,117.18,13.16,336,16.11,0,Operating,3
Startup_8103,Europe,Healthtech,2,109.09,39.4,8.72,416,37.53,0,Operating,9
Startup_8104,South America,Fintech,2,13.55,19.73,0.34,172,14.77,1,Acquired,4
Startup_8105,Africa,Edtech,2,7.08,42.76,2.77,435,22.21,0,Operating,9
Startup_8106,Asia,Fintech,6,4.29,6.14,9.92,310,7.33,0,IPO,14
Startup_8107,Asia,Fintech,8,20.99,90.18,2.33,177,39.68,1,IPO,3
Startup_8108,Asia,Fintech,3,11.46,36.77,8.91,402,27.01,1,Operating,9
Startup_8109,USA,E-commerce,6,7.63,202.08,12.27,493,23.13,0,Operating,14
Startup_8110,Africa,SaaS,5,0.19,25.62,4.26,384,15.54,1,Operating,0
Startup_8111,Europe,SaaS,3,0.74,53.0,11.76,88,9.7,0,Operating,0
Startup_8112,Asia,E-commerce,5,23.66,20.77,10.3,289,7.59,0,Closed,11
Startup_8113,Asia,Edtech,5,13.1,7.99,43.67,300,16.54,0,Operating,1
Startup_8114,USA,Edtech,1,37.79,70.27,9.54,78,6.65,0,Closed,8
Startup_8115,Europe,Edtech,7,28.01,55.81,3.22,119,10.29,0,Acquired,4
Startup_8116,Africa,SaaS,3,17.04,75.8,2.84,313,5.09,0,Closed,1
Startup_8117,South America,SaaS,2,16.46,195.88,10.78,31,27.29,0,Operating,5
Startup_8118,USA,Fintech,1,27.36,251.11,1.09,229,5.22,0,IPO,7
Startup_8119,Africa,E-commerce,2,27.03,132.25,2.57,442,9.12,1,Operating,3
Startup_8120,South America,Healthtech,2,8.14,112.61,0.09,300,9.35,0,Operating,11
Startup_8121,Asia,Fintech,1,2.23,17.94,7.16,488,0.62,1,Acquired,8
Startup_8122,Asia,AI,2,29.55,31.6,15.4,213,20.24,0,IPO,7
Startup_8123,Europe,SaaS,1,5.05,2.4,7.15,452,10.02,0,Operating,12
Startup_8124,South America,Fintech,4,31.33,57.63,3.36,431,2.32,0,Acquired,14
Startup_8125,Asia,E-commerce,4,19.25,39.49,18.2,111,12.61,0,Acquired,12
Startup_8126,Asia,AI,4,8.86,61.37,6.63,447,12.09,0,IPO,6
Startup_8127,Europe,Biotech,1,38.25,57.1,11.7,30,6.35,0,Operating,12
Startup_8128,Africa,Fintech,2,23.5,15.87,43.02,62,16.67,1,IPO,4
Startup_8129,Asia,E-commerce,7,15.75,30.91,16.81,371,21.7,0,Operating,9
Startup_8130,USA,E-commerce,1,7.16,5.55,19.01,114,14.81,1,Operating,4
Startup_8131,USA,SaaS,4,85.78,4.42,1.29,396,12.15,1,Operating,5
Startup_8132,Africa,Healthtech,3,36.47,30.81,7.78,330,7.93,0,Acquired,6
Startup_8133,South America,Fintech,5,2.94,40.57,58.21,192,16.92,0,Operating,12
Startup_8134,Europe,E-commerce,3,32.82,19.19,3.91,254,27.73,0,Closed,2
Startup_8135,USA,Edtech,4,2.56,3.18,0.43,108,11.13,1,Operating,6
Startup_8136,USA,E-commerce,4,5.69,54.17,0.35,132,7.17,0,Operating,7
Startup_8137,Africa,Healthtech,2,63.19,56.56,38.49,54,20.7,1,Operating,13
Startup_8138,South America,E-commerce,4,40.79,19.34,5.7,484,7.0,1,Closed,4
Startup_8139,South America,SaaS,2,18.63,0.04,3.35,330,8.82,0,Operating,11
Startup_8140,Africa,Biotech,2,24.02,50.51,7.21,480,3.91,0,Closed,6
Startup_8141,USA,Fintech,2,1.88,3.66,9.42,214,21.25,0,Closed,5
Startup_8142,Europe,SaaS,1,8.08,12.64,21.27,298,9.01,1,IPO,12
Startup_8143,USA,Fintech,5,7.78,14.24,5.85,266,18.94,0,Acquired,7
Startup_8144,South America,AI,3,0.66,15.29,19.18,462,28.47,0,Closed,3
Startup_8145,USA,Fintech,2,24.35,47.94,3.01,401,13.67,0,Operating,4
Startup_8146,Europe,AI,2,7.35,4.12,7.95,235,6.48,1,Operating,5
Startup_8147,Asia,SaaS,6,20.05,51.82,15.21,210,29.99,1,IPO,8
Startup_8148,USA,Edtech,6,0.55,33.16,5.85,485,4.39,0,Acquired,5
Startup_8149,Africa,Healthtech,8,0.03,21.44,3.25,420,11.14,1,IPO,4
Startup_8150,Asia,Edtech,3,3.73,46.34,16.55,85,8.81,1,IPO,9
Startup_8151,Africa,AI,3,24.27,103.37,16.46,341,10.1,0,Acquired,8
Startup_8152,Africa,E-commerce,1,18.54,39.26,3.32,41,22.83,0,IPO,10
Startup_8153,Africa,E-commerce,1,4.49,8.49,9.29,261,4.33,0,Closed,10
Startup_8154,USA,Edtech,2,14.82,40.8,2.83,133,20.69,0,Acquired,7
Startup_8155,South America,E-commerce,1,19.31,30.23,22.66,59,31.86,0,Acquired,4
Startup_8156,Asia,AI,3,55.92,141.15,0.78,156,6.42,0,Operating,5
Startup_8157,Europe,SaaS,5,28.75,44.99,4.82,344,3.37,0,Operating,7
Startup_8158,South America,Healthtech,3,2.92,1.79,10.5,237,20.74,0,Acquired,3
Startup_8159,USA,Biotech,4,6.3,6.43,19.68,492,9.49,1,Operating,14
Startup_8160,Africa,Fintech,1,10.33,38.01,15.87,235,19.09,0,Closed,13
Startup_8161,Europe,AI,2,2.23,79.29,11.52,271,10.69,0,Operating,6
Startup_8162,Asia,Biotech,2,16.21,5.02,26.05,221,8.0,0,Closed,3
Startup_8163,South America,AI,1,47.52,41.67,0.25,286,11.33,0,Operating,8
Startup_8164,South America,Fintech,2,7.32,30.13,38.88,231,11.26,1,IPO,10
Startup_8165,Europe,Fintech,5,83.53,22.54,4.24,416,7.99,1,Operating,2
Startup_8166,USA,Healthtech,2,5.74,4.28,13.79,470,17.93,1,Operating,2
Startup_8167,Asia,Healthtech,1,12.78,105.87,3.27,270,12.18,1,Operating,3
Startup_8168,Europe,Healthtech,4,8.4,72.03,5.36,57,10.63,0,Closed,8
Startup_8169,Africa,E-commerce,0,7.37,126.85,20.87,180,10.55,0,Acquired,1
Startup_8170,Asia,AI,1,9.49,9.18,5.95,30,27.51,0,IPO,8
Startup_8171,South America,SaaS,2,0.66,42.48,21.61,387,27.84,0,Closed,3
Startup_8172,Europe,Fintech,4,15.19,0.97,7.96,61,24.59,1,Operating,0
Startup_8173,South America,AI,4,27.05,9.78,3.07,86,15.29,1,IPO,0
Startup_8174,South America,Biotech,5,39.87,77.81,6.66,230,14.29,0,Operating,7
Startup_8175,South America,AI,4,7.84,16.91,0.93,89,16.21,1,Operating,4
Startup_8176,USA,Healthtech,2,15.99,10.99,6.5,196,9.6,0,Operating,0
Startup_8177,South America,Healthtech,3,44.66,39.07,15.5,301,6.02,0,Closed,9
Startup_8178,Africa,AI,6,32.18,53.28,0.71,301,15.71,0,Operating,4
Startup_8179,Africa,Healthtech,4,12.48,47.12,2.66,126,4.6,1,Operating,1
Startup_8180,Asia,E-commerce,1,3.6,5.22,5.49,424,9.75,0,Operating,11
Startup_8181,South America,Fintech,2,16.34,133.25,14.18,96,9.71,1,Operating,3
Startup_8182,South America,Biotech,6,91.5,9.75,13.91,381,20.59,1,Operating,14
Startup_8183,Europe,AI,2,28.34,129.77,21.83,176,28.25,0,Acquired,14
Startup_8184,USA,Fintech,2,37.68,33.06,1.57,341,29.68,1,Acquired,3
Startup_8185,Asia,E-commerce,1,4.18,5.43,1.69,77,18.44,1,Operating,2
Startup_8186,South America,Biotech,3,46.85,8.04,11.06,47,27.39,1,Closed,4
Startup_8187,Europe,Healthtech,3,0.28,28.18,1.99,155,18.82,1,Operating,12
Startup_8188,USA,Edtech,3,39.64,311.61,5.34,477,23.97,1,IPO,13
Startup_8189,Asia,E-commerce,4,5.47,108.51,7.75,431,31.49,0,Closed,5
Startup_8190,Asia,Edtech,3,19.49,196.18,2.97,94,13.79,0,Operating,12
Startup_8191,South America,Fintech,2,6.94,30.33,11.76,282,19.14,1,Operating,0
Startup_8192,Asia,AI,3,2.91,56.93,19.52,278,21.94,1,Operating,1
Startup_8193,Europe,Biotech,4,5.68,36.61,0.12,451,20.45,0,IPO,5
Startup_8194,Asia,Healthtech,3,12.81,1.5,3.41,69,24.19,0,Acquired,6
Startup_8195,Africa,Biotech,5,50.43,7.65,12.45,235,3.66,0,Operating,4
Startup_8196,Europe,E-commerce,0,9.85,16.8,3.22,18,21.79,0,Operating,10
Startup_8197,USA,Healthtech,4,1.15,18.78,7.4,97,27.18,1,Acquired,6
Startup_8198,USA,Edtech,5,0.48,59.35,14.12,311,6.42,0,Operating,1
Startup_8199,South America,Edtech,1,4.71,63.79,4.21,467,16.37,0,IPO,14
Startup_8200,South America,SaaS,3,1.07,29.94,15.49,244,12.26,0,Operating,13
Startup_8201,Africa,Biotech,2,9.28,23.82,16.94,307,4.51,1,Acquired,2
Startup_8202,USA,AI,4,9.7,9.75,47.21,275,2.47,0,Operating,8
Startup_8203,USA,Edtech,3,71.61,2.09,5.66,114,9.56,1,Operating,0
Startup_8204,USA,AI,4,7.31,44.02,6.46,149,54.12,0,Acquired,3
Startup_8205,USA,SaaS,1,18.27,21.39,15.27,341,6.81,0,Operating,6
Startup_8206,Asia,E-commerce,0,34.17,32.38,20.25,491,32.23,0,IPO,7
Startup_8207,Europe,SaaS,3,14.39,115.55,7.04,479,8.97,0,Operating,5
Startup_8208,Europe,AI,5,23.85,55.08,0.22,320,16.71,1,Closed,9
Startup_8209,Africa,Edtech,5,73.29,75.43,6.13,99,20.67,0,Operating,2
Startup_8210,Asia,Fintech,0,7.84,9.92,2.55,105,17.61,0,IPO,0
Startup_8211,USA,AI,4,1.54,0.08,1.02,241,30.45,1,Acquired,4
Startup_8212,USA,Healthtech,5,11.25,7.27,4.14,148,4.86,1,Operating,1
Startup_8213,South America,Fintech,1,15.56,73.07,4.97,325,4.03,1,Operating,11
Startup_8214,South America,Biotech,2,17.35,29.33,39.98,124,10.59,1,Operating,13
Startup_8215,Africa,AI,4,26.83,12.03,6.07,403,9.69,1,Acquired,9
Startup_8216,USA,Healthtech,4,45.67,163.34,34.29,458,25.13,1,IPO,8
Startup_8217,Africa,Biotech,3,13.87,33.35,13.18,420,3.69,0,Operating,2
Startup_8218,Asia,SaaS,2,3.1,23.02,2.92,297,24.65,0,IPO,9
Startup_8219,Europe,Fintech,0,10.33,188.94,12.11,84,17.39,0,IPO,0
Startup_8220,USA,AI,3,3.38,7.17,5.15,394,18.98,0,IPO,5
Startup_8221,Asia,E-commerce,4,4.03,45.76,8.66,260,4.06,1,Closed,0
Startup_8222,USA,SaaS,2,0.03,69.12,7.32,124,12.26,0,Operating,13
Startup_8223,South America,Healthtech,1,53.1,141.31,26.86,112,5.0,0,Operating,2
Startup_8224,Africa,E-commerce,1,27.35,89.79,1.39,15,12.3,0,IPO,12
Startup_8225,South America,Edtech,3,2.11,17.08,5.87,207,10.66,0,IPO,3
Startup_8226,Europe,SaaS,2,50.54,15.08,0.85,29,11.77,1,Operating,9
Startup_8227,South America,SaaS,4,40.86,5.14,2.94,463,16.31,1,IPO,7
Startup_8228,USA,AI,3,48.13,9.16,0.8,343,32.39,0,Operating,10
Startup_8229,South America,AI,1,2.05,65.48,27.92,197,5.27,1,Operating,8
Startup_8230,USA,Healthtech,5,1.67,17.07,3.78,78,15.29,0,Acquired,14
Startup_8231,Europe,SaaS,2,1.4,29.16,15.2,394,5.91,0,Closed,8
Startup_8232,South America,AI,5,68.18,58.61,13.8,291,17.11,1,Operating,9
Startup_8233,Africa,Edtech,2,21.6,54.67,1.51,20,37.72,1,Operating,9
Startup_8234,Africa,Biotech,2,3.92,78.79,1.52,106,27.81,1,Acquired,9
Startup_8235,Africa,Biotech,3,52.95,3.0,4.75,329,14.73,1,Operating,11
Startup_8236,South America,Biotech,5,11.71,42.45,8.41,49,7.27,1,Closed,6
Startup_8237,South America,AI,4,30.78,111.37,5.56,494,5.91,0,Operating,4
Startup_8238,South America,SaaS,2,20.22,23.35,14.61,15,7.93,0,Operating,4
Startup_8239,USA,Biotech,2,20.98,10.63,7.68,9,5.46,0,Operating,4
Startup_8240,Europe,Fintech,2,11.59,3.57,21.36,144,7.66,0,Operating,3
Startup_8241,Africa,E-commerce,3,10.05,140.49,8.97,210,7.52,0,Operating,1
Startup_8242,USA,SaaS,3,3.53,0.19,8.97,398,29.5,0,IPO,3
Startup_8243,Africa,Edtech,4,1.47,78.51,10.78,7,16.59,1,IPO,4
Startup_8244,USA,SaaS,1,52.62,15.36,9.24,344,4.46,0,Operating,0
Startup_8245,South America,Edtech,7,55.17,13.88,9.47,146,11.37,1,IPO,2
Startup_8246,Africa,SaaS,1,20.51,8.57,5.97,350,8.57,0,Closed,11
Startup_8247,South America,Biotech,5,9.82,10.77,0.95,311,2.9,0,Closed,1
Startup_8248,Africa,E-commerce,1,0.51,36.08,4.6,285,22.37,1,Acquired,10
Startup_8249,Asia,E-commerce,1,11.87,104.17,14.62,258,20.11,1,Operating,12
Startup_8250,USA,Edtech,1,21.52,22.91,0.39,279,12.88,1,IPO,2
Startup_8251,Asia,SaaS,1,7.14,68.44,11.73,371,11.28,1,Operating,13
Startup_8252,USA,E-commerce,9,8.38,14.16,39.56,340,4.79,1,IPO,14
Startup_8253,Europe,Healthtech,5,12.79,117.23,5.73,192,8.73,1,Closed,9
Startup_8254,Africa,SaaS,4,13.66,122.63,2.39,441,11.41,0,Acquired,2
Startup_8255,Europe,E-commerce,3,27.16,5.73,0.23,186,7.42,0,IPO,6
Startup_8256,Europe,Fintech,3,13.85,91.26,19.29,252,15.0,0,IPO,5
Startup_8257,USA,Fintech,4,37.32,60.52,1.59,110,18.42,1,IPO,13
Startup_8258,Asia,Healthtech,5,13.19,25.03,0.44,74,16.47,1,Operating,5
